year day hr minute sec pos_gse_x pos_gse_y pos_gse_z 
2019 49 13 59 57.034 1.4089e+06 1.9484e+05 -1.2505e+05
2019 49 14 1 1.056 1.4089e+06 1.9485e+05 -1.2505e+05
2019 49 14 2 4.992 1.4089e+06 1.9485e+05 -1.2506e+05
2019 49 14 3 9.014 1.4089e+06 1.9486e+05 -1.2506e+05
2019 49 14 4 13.037 1.4089e+06 1.9486e+05 -1.2506e+05
2019 49 14 5 16.973 1.4089e+06 1.9486e+05 -1.2506e+05
2019 49 14 6 20.995 1.4089e+06 1.9487e+05 -1.2506e+05
2019 49 14 7 25.018 1.4089e+06 1.9487e+05 -1.2507e+05
2019 49 14 8 29.040 1.4089e+06 1.9488e+05 -1.2507e+05
2019 49 14 9 32.976 1.4089e+06 1.9488e+05 -1.2507e+05
2019 49 14 10 36.998 1.4089e+06 1.9488e+05 -1.2507e+05
2019 49 14 11 41.021 1.4089e+06 1.9489e+05 -1.2507e+05
2019 49 14 12 45.043 1.4089e+06 1.9489e+05 -1.2508e+05
2019 49 14 13 48.979 1.4089e+06 1.9490e+05 -1.2508e+05
2019 49 14 14 53.002 1.4089e+06 1.9490e+05 -1.2508e+05
2019 49 14 15 57.024 1.4090e+06 1.9490e+05 -1.2508e+05
2019 49 14 17 1.046 1.4090e+06 1.9491e+05 -1.2508e+05
2019 49 14 18 4.982 1.4090e+06 1.9491e+05 -1.2508e+05
2019 49 14 19 9.005 1.4090e+06 1.9492e+05 -1.2509e+05
2019 49 14 20 13.027 1.4090e+06 1.9492e+05 -1.2509e+05
2019 49 14 21 17.050 1.4090e+06 1.9492e+05 -1.2509e+05
2019 49 14 22 20.986 1.4090e+06 1.9493e+05 -1.2509e+05
2019 49 14 23 25.008 1.4090e+06 1.9493e+05 -1.2509e+05
2019 49 14 24 29.030 1.4090e+06 1.9494e+05 -1.2510e+05
2019 49 14 25 33.053 1.4090e+06 1.9494e+05 -1.2510e+05
2019 49 14 26 36.989 1.4090e+06 1.9494e+05 -1.2510e+05
2019 49 14 27 41.011 1.4090e+06 1.9495e+05 -1.2510e+05
2019 49 14 28 45.034 1.4090e+06 1.9495e+05 -1.2510e+05
2019 49 14 29 49.056 1.4090e+06 1.9496e+05 -1.2511e+05
2019 49 14 30 52.992 1.4090e+06 1.9496e+05 -1.2511e+05
2019 49 14 31 57.014 1.4090e+06 1.9496e+05 -1.2511e+05
2019 49 14 33 1.037 1.4090e+06 1.9497e+05 -1.2511e+05
2019 49 14 34 5.059 1.4090e+06 1.9497e+05 -1.2511e+05
2019 49 14 35 8.995 1.4090e+06 1.9498e+05 -1.2511e+05
2019 49 14 36 13.018 1.4090e+06 1.9498e+05 -1.2512e+05
2019 49 14 37 17.040 1.4090e+06 1.9498e+05 -1.2512e+05
2019 49 14 38 20.976 1.4090e+06 1.9499e+05 -1.2512e+05
2019 49 14 39 24.998 1.4090e+06 1.9499e+05 -1.2512e+05
2019 49 14 40 29.021 1.4090e+06 1.9500e+05 -1.2512e+05
2019 49 14 41 33.043 1.4090e+06 1.9500e+05 -1.2513e+05
2019 49 14 42 36.979 1.4090e+06 1.9500e+05 -1.2513e+05
2019 49 14 43 41.002 1.4090e+06 1.9501e+05 -1.2513e+05
2019 49 14 44 45.024 1.4090e+06 1.9501e+05 -1.2513e+05
2019 49 14 45 49.046 1.4090e+06 1.9502e+05 -1.2513e+05
2019 49 14 46 52.982 1.4090e+06 1.9502e+05 -1.2514e+05
2019 49 14 47 57.005 1.4090e+06 1.9502e+05 -1.2514e+05
2019 49 14 49 1.027 1.4090e+06 1.9503e+05 -1.2514e+05
2019 49 14 50 5.050 1.4090e+06 1.9503e+05 -1.2514e+05
2019 49 14 51 8.986 1.4090e+06 1.9504e+05 -1.2514e+05
2019 49 14 52 13.008 1.4090e+06 1.9504e+05 -1.2515e+05
2019 49 14 53 17.030 1.4090e+06 1.9504e+05 -1.2515e+05
2019 49 14 54 21.053 1.4090e+06 1.9505e+05 -1.2515e+05
2019 49 14 55 24.989 1.4090e+06 1.9505e+05 -1.2515e+05
2019 49 14 56 29.011 1.4090e+06 1.9506e+05 -1.2515e+05
2019 49 14 57 33.034 1.4090e+06 1.9506e+05 -1.2515e+05
2019 49 14 58 37.056 1.4090e+06 1.9506e+05 -1.2516e+05
2019 49 14 59 40.992 1.4090e+06 1.9507e+05 -1.2516e+05
2019 49 15 0 45.014 1.4090e+06 1.9507e+05 -1.2516e+05
2019 49 15 1 49.037 1.4090e+06 1.9508e+05 -1.2516e+05
2019 49 15 2 52.973 1.4090e+06 1.9508e+05 -1.2516e+05
2019 49 15 3 56.995 1.4090e+06 1.9508e+05 -1.2517e+05
2019 49 15 5 1.018 1.4090e+06 1.9509e+05 -1.2517e+05
2019 49 15 6 5.040 1.4090e+06 1.9509e+05 -1.2517e+05
2019 49 15 7 8.976 1.4090e+06 1.9510e+05 -1.2517e+05
2019 49 15 8 12.998 1.4090e+06 1.9510e+05 -1.2517e+05
2019 49 15 9 17.021 1.4090e+06 1.9510e+05 -1.2518e+05
2019 49 15 10 21.043 1.4090e+06 1.9511e+05 -1.2518e+05
2019 49 15 11 24.979 1.4090e+06 1.9511e+05 -1.2518e+05
2019 49 15 12 29.002 1.4090e+06 1.9512e+05 -1.2518e+05
2019 49 15 13 33.024 1.4090e+06 1.9512e+05 -1.2518e+05
2019 49 15 14 37.046 1.4090e+06 1.9512e+05 -1.2519e+05
2019 49 15 15 40.982 1.4090e+06 1.9513e+05 -1.2519e+05
2019 49 15 16 45.005 1.4090e+06 1.9513e+05 -1.2519e+05
2019 49 15 17 49.027 1.4090e+06 1.9514e+05 -1.2519e+05
2019 49 15 18 53.050 1.4090e+06 1.9514e+05 -1.2519e+05
2019 49 15 19 56.986 1.4090e+06 1.9514e+05 -1.2519e+05
2019 49 15 21 1.008 1.4090e+06 1.9515e+05 -1.2520e+05
2019 49 15 22 5.030 1.4090e+06 1.9515e+05 -1.2520e+05
2019 49 15 23 9.053 1.4090e+06 1.9515e+05 -1.2520e+05
2019 49 15 24 12.989 1.4090e+06 1.9516e+05 -1.2520e+05
2019 49 15 25 17.011 1.4090e+06 1.9516e+05 -1.2520e+05
2019 49 15 26 21.034 1.4090e+06 1.9517e+05 -1.2521e+05
2019 49 15 27 25.056 1.4090e+06 1.9517e+05 -1.2521e+05
2019 49 15 28 28.992 1.4090e+06 1.9517e+05 -1.2521e+05
2019 49 15 29 33.014 1.4090e+06 1.9518e+05 -1.2521e+05
2019 49 15 30 37.037 1.4090e+06 1.9518e+05 -1.2521e+05
2019 49 15 31 41.059 1.4090e+06 1.9519e+05 -1.2522e+05
2019 49 15 32 44.995 1.4090e+06 1.9519e+05 -1.2522e+05
2019 49 15 33 49.018 1.4090e+06 1.9519e+05 -1.2522e+05
2019 49 15 34 53.040 1.4090e+06 1.9520e+05 -1.2522e+05
2019 49 15 35 56.976 1.4090e+06 1.9520e+05 -1.2522e+05
2019 49 15 37 0.998 1.4090e+06 1.9521e+05 -1.2523e+05
2019 49 15 38 5.021 1.4090e+06 1.9521e+05 -1.2523e+05
2019 49 15 39 9.043 1.4090e+06 1.9521e+05 -1.2523e+05
2019 49 15 40 12.979 1.4091e+06 1.9522e+05 -1.2523e+05
2019 49 15 41 17.002 1.4091e+06 1.9522e+05 -1.2523e+05
2019 49 15 42 21.024 1.4091e+06 1.9523e+05 -1.2523e+05
2019 49 15 43 25.046 1.4091e+06 1.9523e+05 -1.2524e+05
2019 49 15 44 28.982 1.4091e+06 1.9523e+05 -1.2524e+05
2019 49 15 45 33.005 1.4091e+06 1.9524e+05 -1.2524e+05
2019 49 15 46 37.027 1.4091e+06 1.9524e+05 -1.2524e+05
2019 49 15 47 41.050 1.4091e+06 1.9525e+05 -1.2524e+05
2019 49 15 48 44.986 1.4091e+06 1.9525e+05 -1.2525e+05
2019 49 15 49 49.008 1.4091e+06 1.9525e+05 -1.2525e+05
2019 49 15 50 53.030 1.4091e+06 1.9526e+05 -1.2525e+05
2019 49 15 51 57.053 1.4091e+06 1.9526e+05 -1.2525e+05
2019 49 15 53 0.989 1.4091e+06 1.9527e+05 -1.2525e+05
2019 49 15 54 5.011 1.4091e+06 1.9527e+05 -1.2526e+05
2019 49 15 55 9.034 1.4091e+06 1.9527e+05 -1.2526e+05
2019 49 15 56 13.056 1.4091e+06 1.9528e+05 -1.2526e+05
2019 49 15 57 16.992 1.4091e+06 1.9528e+05 -1.2526e+05
2019 49 15 58 21.014 1.4091e+06 1.9529e+05 -1.2526e+05
2019 49 15 59 25.037 1.4091e+06 1.9529e+05 -1.2526e+05
2019 49 16 0 28.973 1.4091e+06 1.9529e+05 -1.2527e+05
2019 49 16 1 32.995 1.4091e+06 1.9530e+05 -1.2527e+05
2019 49 16 2 37.018 1.4091e+06 1.9530e+05 -1.2527e+05
2019 49 16 3 41.040 1.4091e+06 1.9531e+05 -1.2527e+05
2019 49 16 4 44.976 1.4091e+06 1.9531e+05 -1.2527e+05
2019 49 16 5 48.998 1.4091e+06 1.9531e+05 -1.2528e+05
2019 49 16 6 53.021 1.4091e+06 1.9532e+05 -1.2528e+05
2019 49 16 7 57.043 1.4091e+06 1.9532e+05 -1.2528e+05
2019 49 16 9 0.979 1.4091e+06 1.9533e+05 -1.2528e+05
2019 49 16 10 5.002 1.4091e+06 1.9533e+05 -1.2528e+05
2019 49 16 11 9.024 1.4091e+06 1.9533e+05 -1.2529e+05
2019 49 16 12 13.046 1.4091e+06 1.9534e+05 -1.2529e+05
2019 49 16 13 16.982 1.4091e+06 1.9534e+05 -1.2529e+05
2019 49 16 14 21.005 1.4091e+06 1.9535e+05 -1.2529e+05
2019 49 16 15 25.027 1.4091e+06 1.9535e+05 -1.2529e+05
2019 49 16 16 29.050 1.4091e+06 1.9535e+05 -1.2530e+05
2019 49 16 17 32.986 1.4091e+06 1.9536e+05 -1.2530e+05
2019 49 16 18 37.008 1.4091e+06 1.9536e+05 -1.2530e+05
2019 49 16 19 41.030 1.4091e+06 1.9537e+05 -1.2530e+05
2019 49 16 20 45.053 1.4091e+06 1.9537e+05 -1.2530e+05
2019 49 16 21 48.989 1.4091e+06 1.9537e+05 -1.2530e+05
2019 49 16 22 53.011 1.4091e+06 1.9538e+05 -1.2531e+05
2019 49 16 23 57.034 1.4091e+06 1.9538e+05 -1.2531e+05
2019 49 16 25 1.056 1.4091e+06 1.9539e+05 -1.2531e+05
2019 49 16 26 4.992 1.4091e+06 1.9539e+05 -1.2531e+05
2019 49 16 27 9.014 1.4091e+06 1.9539e+05 -1.2531e+05
2019 49 16 28 13.037 1.4091e+06 1.9540e+05 -1.2532e+05
2019 49 16 29 16.973 1.4091e+06 1.9540e+05 -1.2532e+05
2019 49 16 30 20.995 1.4091e+06 1.9541e+05 -1.2532e+05
2019 49 16 31 25.018 1.4091e+06 1.9541e+05 -1.2532e+05
2019 49 16 32 29.040 1.4091e+06 1.9541e+05 -1.2532e+05
2019 49 16 33 32.976 1.4091e+06 1.9542e+05 -1.2533e+05
2019 49 16 34 36.998 1.4091e+06 1.9542e+05 -1.2533e+05
2019 49 16 35 41.021 1.4091e+06 1.9543e+05 -1.2533e+05
2019 49 16 36 45.043 1.4091e+06 1.9543e+05 -1.2533e+05
2019 49 16 37 48.979 1.4091e+06 1.9543e+05 -1.2533e+05
2019 49 16 38 53.002 1.4091e+06 1.9544e+05 -1.2534e+05
2019 49 16 39 57.024 1.4091e+06 1.9544e+05 -1.2534e+05
2019 49 16 41 1.046 1.4091e+06 1.9545e+05 -1.2534e+05
2019 49 16 42 4.982 1.4091e+06 1.9545e+05 -1.2534e+05
2019 49 16 43 9.005 1.4091e+06 1.9545e+05 -1.2534e+05
2019 49 16 44 13.027 1.4091e+06 1.9546e+05 -1.2534e+05
2019 49 16 45 17.050 1.4091e+06 1.9546e+05 -1.2535e+05
2019 49 16 46 20.986 1.4091e+06 1.9547e+05 -1.2535e+05
2019 49 16 47 25.008 1.4091e+06 1.9547e+05 -1.2535e+05
2019 49 16 48 29.030 1.4091e+06 1.9547e+05 -1.2535e+05
2019 49 16 49 33.053 1.4091e+06 1.9548e+05 -1.2535e+05
2019 49 16 50 36.989 1.4091e+06 1.9548e+05 -1.2536e+05
2019 49 16 51 41.011 1.4091e+06 1.9549e+05 -1.2536e+05
2019 49 16 52 45.034 1.4091e+06 1.9549e+05 -1.2536e+05
2019 49 16 53 49.056 1.4091e+06 1.9549e+05 -1.2536e+05
2019 49 16 54 52.992 1.4091e+06 1.9550e+05 -1.2536e+05
2019 49 16 55 57.014 1.4091e+06 1.9550e+05 -1.2537e+05
2019 49 16 57 1.037 1.4091e+06 1.9551e+05 -1.2537e+05
2019 49 16 58 4.973 1.4091e+06 1.9551e+05 -1.2537e+05
2019 49 16 59 8.995 1.4091e+06 1.9551e+05 -1.2537e+05
2019 49 17 0 13.018 1.4091e+06 1.9552e+05 -1.2537e+05
2019 49 17 1 17.040 1.4091e+06 1.9552e+05 -1.2538e+05
2019 49 17 2 20.976 1.4091e+06 1.9553e+05 -1.2538e+05
2019 49 17 3 24.998 1.4092e+06 1.9553e+05 -1.2538e+05
2019 49 17 4 29.021 1.4092e+06 1.9553e+05 -1.2538e+05
2019 49 17 5 33.043 1.4092e+06 1.9554e+05 -1.2538e+05
2019 49 17 6 36.979 1.4092e+06 1.9554e+05 -1.2538e+05
2019 49 17 7 41.002 1.4092e+06 1.9555e+05 -1.2539e+05
2019 49 17 8 45.024 1.4092e+06 1.9555e+05 -1.2539e+05
2019 49 17 9 49.046 1.4092e+06 1.9555e+05 -1.2539e+05
2019 49 17 10 52.982 1.4092e+06 1.9556e+05 -1.2539e+05
2019 49 17 11 57.005 1.4092e+06 1.9556e+05 -1.2539e+05
2019 49 17 13 1.027 1.4092e+06 1.9556e+05 -1.2540e+05
2019 49 17 14 5.050 1.4092e+06 1.9557e+05 -1.2540e+05
2019 49 17 15 8.986 1.4092e+06 1.9557e+05 -1.2540e+05
2019 49 17 16 13.008 1.4092e+06 1.9558e+05 -1.2540e+05
2019 49 17 17 17.030 1.4092e+06 1.9558e+05 -1.2540e+05
2019 49 17 18 21.053 1.4092e+06 1.9558e+05 -1.2541e+05
2019 49 17 19 24.989 1.4092e+06 1.9559e+05 -1.2541e+05
2019 49 17 20 29.011 1.4092e+06 1.9559e+05 -1.2541e+05
2019 49 17 21 33.034 1.4092e+06 1.9560e+05 -1.2541e+05
2019 49 17 22 37.056 1.4092e+06 1.9560e+05 -1.2541e+05
2019 49 17 23 40.992 1.4092e+06 1.9560e+05 -1.2541e+05
2019 49 17 24 45.014 1.4092e+06 1.9561e+05 -1.2542e+05
2019 49 17 25 49.037 1.4092e+06 1.9561e+05 -1.2542e+05
2019 49 17 26 52.973 1.4092e+06 1.9562e+05 -1.2542e+05
2019 49 17 27 56.995 1.4092e+06 1.9562e+05 -1.2542e+05
2019 49 17 29 1.018 1.4092e+06 1.9562e+05 -1.2542e+05
2019 49 17 30 5.040 1.4092e+06 1.9563e+05 -1.2543e+05
2019 49 17 31 8.976 1.4092e+06 1.9563e+05 -1.2543e+05
2019 49 17 32 12.998 1.4092e+06 1.9563e+05 -1.2543e+05
2019 49 17 33 17.021 1.4092e+06 1.9564e+05 -1.2543e+05
2019 49 17 34 21.043 1.4092e+06 1.9564e+05 -1.2543e+05
2019 49 17 35 24.979 1.4092e+06 1.9564e+05 -1.2543e+05
2019 49 17 36 29.002 1.4092e+06 1.9565e+05 -1.2544e+05
2019 49 17 37 33.024 1.4092e+06 1.9565e+05 -1.2544e+05
2019 49 17 38 37.046 1.4092e+06 1.9566e+05 -1.2544e+05
2019 49 17 39 40.982 1.4092e+06 1.9566e+05 -1.2544e+05
2019 49 17 40 45.005 1.4092e+06 1.9566e+05 -1.2544e+05
2019 49 17 41 49.027 1.4092e+06 1.9567e+05 -1.2544e+05
2019 49 17 42 53.050 1.4092e+06 1.9567e+05 -1.2545e+05
2019 49 17 43 56.986 1.4092e+06 1.9567e+05 -1.2545e+05
2019 49 17 45 1.008 1.4092e+06 1.9568e+05 -1.2545e+05
2019 49 17 46 5.030 1.4092e+06 1.9568e+05 -1.2545e+05
2019 49 17 47 9.053 1.4092e+06 1.9569e+05 -1.2545e+05
2019 49 17 48 12.989 1.4092e+06 1.9569e+05 -1.2546e+05
2019 49 17 49 17.011 1.4092e+06 1.9569e+05 -1.2546e+05
2019 49 17 50 21.034 1.4092e+06 1.9570e+05 -1.2546e+05
2019 49 17 51 25.056 1.4092e+06 1.9570e+05 -1.2546e+05
2019 49 17 52 28.992 1.4092e+06 1.9570e+05 -1.2546e+05
2019 49 17 53 33.014 1.4092e+06 1.9571e+05 -1.2546e+05
2019 49 17 54 37.037 1.4092e+06 1.9571e+05 -1.2547e+05
2019 49 17 55 41.059 1.4092e+06 1.9572e+05 -1.2547e+05
2019 49 17 56 44.995 1.4092e+06 1.9572e+05 -1.2547e+05
2019 49 17 57 49.018 1.4092e+06 1.9572e+05 -1.2547e+05
2019 49 17 58 53.040 1.4092e+06 1.9573e+05 -1.2547e+05
2019 49 17 59 56.976 1.4092e+06 1.9573e+05 -1.2547e+05
2019 49 18 1 0.998 1.4092e+06 1.9573e+05 -1.2548e+05
2019 49 18 2 5.021 1.4092e+06 1.9574e+05 -1.2548e+05
2019 49 18 3 9.043 1.4092e+06 1.9574e+05 -1.2548e+05
2019 49 18 4 12.979 1.4092e+06 1.9575e+05 -1.2548e+05
2019 49 18 5 17.002 1.4092e+06 1.9575e+05 -1.2548e+05
2019 49 18 6 21.024 1.4092e+06 1.9575e+05 -1.2549e+05
2019 49 18 7 25.046 1.4092e+06 1.9576e+05 -1.2549e+05
2019 49 18 8 28.982 1.4092e+06 1.9576e+05 -1.2549e+05
2019 49 18 9 33.005 1.4092e+06 1.9576e+05 -1.2549e+05
2019 49 18 10 37.027 1.4092e+06 1.9577e+05 -1.2549e+05
2019 49 18 11 41.050 1.4092e+06 1.9577e+05 -1.2549e+05
2019 49 18 12 44.986 1.4092e+06 1.9578e+05 -1.2550e+05
2019 49 18 13 49.008 1.4092e+06 1.9578e+05 -1.2550e+05
2019 49 18 14 53.030 1.4092e+06 1.9578e+05 -1.2550e+05
2019 49 18 15 57.053 1.4093e+06 1.9579e+05 -1.2550e+05
2019 49 18 17 0.989 1.4093e+06 1.9579e+05 -1.2550e+05
2019 49 18 18 5.011 1.4093e+06 1.9579e+05 -1.2550e+05
2019 49 18 19 9.034 1.4093e+06 1.9580e+05 -1.2551e+05
2019 49 18 20 13.056 1.4093e+06 1.9580e+05 -1.2551e+05
2019 49 18 21 16.992 1.4093e+06 1.9581e+05 -1.2551e+05
2019 49 18 22 21.014 1.4093e+06 1.9581e+05 -1.2551e+05
2019 49 18 23 25.037 1.4093e+06 1.9581e+05 -1.2551e+05
2019 49 18 24 28.973 1.4093e+06 1.9582e+05 -1.2552e+05
2019 49 18 25 32.995 1.4093e+06 1.9582e+05 -1.2552e+05
2019 49 18 26 37.018 1.4093e+06 1.9582e+05 -1.2552e+05
2019 49 18 27 41.040 1.4093e+06 1.9583e+05 -1.2552e+05
2019 49 18 28 44.976 1.4093e+06 1.9583e+05 -1.2552e+05
2019 49 18 29 48.998 1.4093e+06 1.9584e+05 -1.2552e+05
2019 49 18 30 53.021 1.4093e+06 1.9584e+05 -1.2553e+05
2019 49 18 31 57.043 1.4093e+06 1.9584e+05 -1.2553e+05
2019 49 18 33 0.979 1.4093e+06 1.9585e+05 -1.2553e+05
2019 49 18 34 5.002 1.4093e+06 1.9585e+05 -1.2553e+05
2019 49 18 35 9.024 1.4093e+06 1.9585e+05 -1.2553e+05
2019 49 18 36 13.046 1.4093e+06 1.9586e+05 -1.2553e+05
2019 49 18 37 16.982 1.4093e+06 1.9586e+05 -1.2554e+05
2019 49 18 38 21.005 1.4093e+06 1.9587e+05 -1.2554e+05
2019 49 18 39 25.027 1.4093e+06 1.9587e+05 -1.2554e+05
2019 49 18 40 29.050 1.4093e+06 1.9587e+05 -1.2554e+05
2019 49 18 41 32.986 1.4093e+06 1.9588e+05 -1.2554e+05
2019 49 18 42 37.008 1.4093e+06 1.9588e+05 -1.2555e+05
2019 49 18 43 41.030 1.4093e+06 1.9588e+05 -1.2555e+05
2019 49 18 44 45.053 1.4093e+06 1.9589e+05 -1.2555e+05
2019 49 18 45 48.989 1.4093e+06 1.9589e+05 -1.2555e+05
2019 49 18 46 53.011 1.4093e+06 1.9590e+05 -1.2555e+05
2019 49 18 47 57.034 1.4093e+06 1.9590e+05 -1.2555e+05
2019 49 18 49 1.056 1.4093e+06 1.9590e+05 -1.2556e+05
2019 49 18 50 4.992 1.4093e+06 1.9591e+05 -1.2556e+05
2019 49 18 51 9.014 1.4093e+06 1.9591e+05 -1.2556e+05
2019 49 18 52 13.037 1.4093e+06 1.9591e+05 -1.2556e+05
2019 49 18 53 16.973 1.4093e+06 1.9592e+05 -1.2556e+05
2019 49 18 54 20.995 1.4093e+06 1.9592e+05 -1.2556e+05
2019 49 18 55 25.018 1.4093e+06 1.9592e+05 -1.2557e+05
2019 49 18 56 29.040 1.4093e+06 1.9593e+05 -1.2557e+05
2019 49 18 57 32.976 1.4093e+06 1.9593e+05 -1.2557e+05
2019 49 18 58 36.998 1.4093e+06 1.9594e+05 -1.2557e+05
2019 49 18 59 41.021 1.4093e+06 1.9594e+05 -1.2557e+05
2019 49 19 0 45.043 1.4093e+06 1.9594e+05 -1.2558e+05
2019 49 19 1 48.979 1.4093e+06 1.9595e+05 -1.2558e+05
2019 49 19 2 53.002 1.4093e+06 1.9595e+05 -1.2558e+05
2019 49 19 3 57.024 1.4093e+06 1.9595e+05 -1.2558e+05
2019 49 19 5 1.046 1.4093e+06 1.9596e+05 -1.2558e+05
2019 49 19 6 4.982 1.4093e+06 1.9596e+05 -1.2558e+05
2019 49 19 7 9.005 1.4093e+06 1.9597e+05 -1.2559e+05
2019 49 19 8 13.027 1.4093e+06 1.9597e+05 -1.2559e+05
2019 49 19 9 17.050 1.4093e+06 1.9597e+05 -1.2559e+05
2019 49 19 10 20.986 1.4093e+06 1.9598e+05 -1.2559e+05
2019 49 19 11 25.008 1.4093e+06 1.9598e+05 -1.2559e+05
2019 49 19 12 29.030 1.4093e+06 1.9598e+05 -1.2560e+05
2019 49 19 13 33.053 1.4093e+06 1.9599e+05 -1.2560e+05
2019 49 19 14 36.989 1.4093e+06 1.9599e+05 -1.2560e+05
2019 49 19 15 41.011 1.4093e+06 1.9600e+05 -1.2560e+05
2019 49 19 16 45.034 1.4093e+06 1.9600e+05 -1.2560e+05
2019 49 19 17 49.056 1.4093e+06 1.9600e+05 -1.2560e+05
2019 49 19 18 52.992 1.4093e+06 1.9601e+05 -1.2561e+05
2019 49 19 19 57.014 1.4093e+06 1.9601e+05 -1.2561e+05
2019 49 19 21 1.037 1.4093e+06 1.9601e+05 -1.2561e+05
2019 49 19 22 4.973 1.4093e+06 1.9602e+05 -1.2561e+05
2019 49 19 23 8.995 1.4093e+06 1.9602e+05 -1.2561e+05
2019 49 19 24 13.018 1.4093e+06 1.9603e+05 -1.2561e+05
2019 49 19 25 17.040 1.4094e+06 1.9603e+05 -1.2562e+05
2019 49 19 26 20.976 1.4094e+06 1.9603e+05 -1.2562e+05
2019 49 19 27 24.998 1.4094e+06 1.9604e+05 -1.2562e+05
2019 49 19 28 29.021 1.4094e+06 1.9604e+05 -1.2562e+05
2019 49 19 29 33.043 1.4094e+06 1.9604e+05 -1.2562e+05
2019 49 19 30 36.979 1.4094e+06 1.9605e+05 -1.2563e+05
2019 49 19 31 41.002 1.4094e+06 1.9605e+05 -1.2563e+05
2019 49 19 32 45.024 1.4094e+06 1.9606e+05 -1.2563e+05
2019 49 19 33 49.046 1.4094e+06 1.9606e+05 -1.2563e+05
2019 49 19 34 52.982 1.4094e+06 1.9606e+05 -1.2563e+05
2019 49 19 35 57.005 1.4094e+06 1.9607e+05 -1.2563e+05
2019 49 19 37 1.027 1.4094e+06 1.9607e+05 -1.2564e+05
2019 49 19 38 5.050 1.4094e+06 1.9607e+05 -1.2564e+05
2019 49 19 39 8.986 1.4094e+06 1.9608e+05 -1.2564e+05
2019 49 19 40 13.008 1.4094e+06 1.9608e+05 -1.2564e+05
2019 49 19 41 17.030 1.4094e+06 1.9609e+05 -1.2564e+05
2019 49 19 42 21.053 1.4094e+06 1.9609e+05 -1.2564e+05
2019 49 19 43 24.989 1.4094e+06 1.9609e+05 -1.2565e+05
2019 49 19 44 29.011 1.4094e+06 1.9610e+05 -1.2565e+05
2019 49 19 45 33.034 1.4094e+06 1.9610e+05 -1.2565e+05
2019 49 19 46 37.056 1.4094e+06 1.9610e+05 -1.2565e+05
2019 49 19 47 40.992 1.4094e+06 1.9611e+05 -1.2565e+05
2019 49 19 48 45.014 1.4094e+06 1.9611e+05 -1.2566e+05
2019 49 19 49 49.037 1.4094e+06 1.9612e+05 -1.2566e+05
2019 49 19 50 53.059 1.4094e+06 1.9612e+05 -1.2566e+05
2019 49 19 51 56.995 1.4094e+06 1.9612e+05 -1.2566e+05
2019 49 19 53 1.018 1.4094e+06 1.9613e+05 -1.2566e+05
2019 49 19 54 5.040 1.4094e+06 1.9613e+05 -1.2566e+05
2019 49 19 55 8.976 1.4094e+06 1.9613e+05 -1.2567e+05
2019 49 19 56 12.998 1.4094e+06 1.9614e+05 -1.2567e+05
2019 49 19 57 17.021 1.4094e+06 1.9614e+05 -1.2567e+05
2019 49 19 58 21.043 1.4094e+06 1.9615e+05 -1.2567e+05
2019 49 19 59 24.979 1.4094e+06 1.9615e+05 -1.2567e+05
2019 49 20 0 29.002 1.4094e+06 1.9615e+05 -1.2567e+05
2019 49 20 1 33.024 1.4094e+06 1.9616e+05 -1.2568e+05
2019 49 20 2 37.046 1.4094e+06 1.9616e+05 -1.2568e+05
2019 49 20 3 40.982 1.4094e+06 1.9616e+05 -1.2568e+05
2019 49 20 4 45.005 1.4094e+06 1.9617e+05 -1.2568e+05
2019 49 20 5 49.027 1.4094e+06 1.9617e+05 -1.2568e+05
2019 49 20 6 53.050 1.4094e+06 1.9618e+05 -1.2569e+05
2019 49 20 7 56.986 1.4094e+06 1.9618e+05 -1.2569e+05
2019 49 20 9 1.008 1.4094e+06 1.9618e+05 -1.2569e+05
2019 49 20 10 5.030 1.4094e+06 1.9619e+05 -1.2569e+05
2019 49 20 11 9.053 1.4094e+06 1.9619e+05 -1.2569e+05
2019 49 20 12 12.989 1.4094e+06 1.9619e+05 -1.2569e+05
2019 49 20 13 17.011 1.4094e+06 1.9620e+05 -1.2570e+05
2019 49 20 14 21.034 1.4094e+06 1.9620e+05 -1.2570e+05
2019 49 20 15 25.056 1.4094e+06 1.9620e+05 -1.2570e+05
2019 49 20 16 28.992 1.4094e+06 1.9621e+05 -1.2570e+05
2019 49 20 17 33.014 1.4094e+06 1.9621e+05 -1.2570e+05
2019 49 20 18 37.037 1.4094e+06 1.9622e+05 -1.2570e+05
2019 49 20 19 41.059 1.4094e+06 1.9622e+05 -1.2571e+05
2019 49 20 20 44.995 1.4094e+06 1.9622e+05 -1.2571e+05
2019 49 20 21 49.018 1.4094e+06 1.9623e+05 -1.2571e+05
2019 49 20 22 53.040 1.4094e+06 1.9623e+05 -1.2571e+05
2019 49 20 23 56.976 1.4094e+06 1.9623e+05 -1.2571e+05
2019 49 20 25 0.998 1.4094e+06 1.9624e+05 -1.2572e+05
2019 49 20 26 5.021 1.4094e+06 1.9624e+05 -1.2572e+05
2019 49 20 27 9.043 1.4094e+06 1.9625e+05 -1.2572e+05
2019 49 20 28 12.979 1.4094e+06 1.9625e+05 -1.2572e+05
2019 49 20 29 17.002 1.4094e+06 1.9625e+05 -1.2572e+05
2019 49 20 30 21.024 1.4094e+06 1.9626e+05 -1.2572e+05
