year day bgsex bgsey bgsez
2019 69 1.563 -2.426 -1.287
2019 69 0.845 -2.511 -1.688
2019 69 0.619 -2.390 -1.909
2019 69 0.808 -2.566 -1.479
2019 69 1.152 -2.629 -1.366
2019 69 0.066 -2.526 -1.992
2019 69 0.004 -2.557 -1.925
2019 69 0.074 -2.789 -1.686
2019 69 0.525 -2.842 -1.699
2019 69 0.637 -2.639 -1.822
2019 69 -0.161 -2.201 -2.040
2019 69 -0.133 -1.973 -2.063
2019 69 -0.121 -2.224 -1.838
2019 69 -0.378 -2.401 -1.680
2019 69 -0.285 -2.070 -1.979
2019 69 0.696 -1.797 -2.063
2019 69 0.741 -1.681 -1.990
2019 69 0.265 -2.257 -1.507
2019 69 -0.737 -1.945 -2.159
2019 69 -1.203 -2.047 -2.131
2019 69 -1.317 -1.929 -2.203
2019 69 -1.387 -1.814 -2.157
2019 69 -2.085 -1.527 -1.970
2019 69 -2.441 -1.026 -1.948
2019 69 -2.751 -0.690 -2.025
2019 69 -2.815 0.001 -1.595
2019 69 -1.645 -1.229 -1.702
2019 69 -0.215 -2.516 -1.821
2019 69 -0.294 -2.445 -1.717
2019 69 -0.072 -2.509 -1.376
2019 69 -0.392 -2.382 -1.599
2019 69 -0.313 -2.461 -1.542
2019 69 -0.205 -2.236 -1.644
2019 69 -0.011 -2.648 -1.500
2019 69 0.267 -3.035 -1.462
2019 69 0.112 -3.164 -1.706
2019 69 0.070 -2.906 -2.296
2019 69 -0.334 -2.856 -2.330
2019 69 0.242 -2.785 -2.458
2019 69 -0.352 -2.814 -1.557
2019 69 -0.363 -2.826 -1.792
2019 69 -0.106 -2.878 -1.662
2019 69 0.279 -2.880 -1.866
2019 69 0.199 -2.923 -1.739
2019 69 0.282 -3.126 -1.506
2019 69 0.643 -3.174 -1.566
2019 69 0.659 -3.333 -1.404
2019 69 0.839 -3.299 -1.373
2019 69 0.985 -3.314 -1.126
2019 69 1.400 -3.162 -1.135
2019 69 1.513 -3.224 -0.887
2019 69 1.745 -2.957 -0.341
2019 69 0.623 -2.953 -1.678
2019 69 -0.275 -2.847 -2.205
2019 69 -0.238 -2.887 -2.151
2019 69 -0.439 -2.944 -2.062
2019 69 -0.314 -2.954 -2.004
2019 69 -0.261 -3.096 -1.787
2019 69 -0.380 -2.961 -1.820
2019 69 -0.477 -3.004 -1.583
2019 69 -0.316 -3.156 -1.354
2019 69 -0.358 -3.213 -1.267
2019 69 -0.285 -3.190 -1.354
2019 69 0.290 -3.256 -1.152
2019 69 0.181 -3.342 -1.224
2019 69 0.199 -3.216 -1.089
2019 69 0.238 -3.329 -1.093
2019 69 0.172 -3.290 -0.897
2019 69 0.183 -3.303 -0.796
2019 69 0.375 -3.341 -0.625
2019 69 0.164 -3.331 -0.811
2019 69 0.269 -3.293 -0.775
2019 69 0.902 -2.883 -0.500
2019 69 3.253 -0.850 0.584
2019 69 3.034 -0.939 0.703
2019 69 2.397 -1.988 0.242
2019 69 1.467 -2.922 -0.241
2019 69 0.886 -3.062 -0.533
2019 69 0.571 -3.141 -0.614
2019 69 0.657 -2.991 -0.834
2019 69 -0.193 -3.028 -1.074
2019 69 -0.574 -2.793 -1.664
2019 69 -0.642 -2.615 -1.688
2019 69 0.338 -3.122 -0.612
2019 69 0.171 -3.064 -0.888
2019 69 0.476 -3.070 -0.900
2019 69 0.346 -3.167 -0.660
2019 69 -0.074 -3.147 -0.130
2019 69 -0.739 -2.908 0.499
2019 69 -1.736 -2.668 0.733
2019 69 -2.176 -2.451 0.228
2019 69 -2.061 -2.543 -0.141
2019 69 -1.345 -2.739 -0.412
2019 69 0.034 -2.916 0.733
2019 69 -0.056 -2.934 0.481
2019 69 -0.241 -2.852 0.737
2019 69 -0.091 -2.926 0.696
2019 69 -0.174 -2.871 0.790
2019 69 0.365 -2.905 0.546
2019 69 0.079 -2.922 0.408
2019 69 0.162 -2.893 0.233
2019 69 0.068 -2.928 -0.117
2019 69 0.231 -2.745 -0.083
2019 69 1.678 -1.913 0.663
2019 69 1.490 -2.070 0.207
2019 69 1.343 -2.184 0.392
2019 69 1.105 -2.595 0.319
2019 69 1.112 -2.504 0.349
2019 69 1.135 -2.399 0.797
2019 69 0.599 -2.613 0.698
2019 69 0.943 -2.508 0.379
2019 69 1.064 -2.347 0.609
2019 69 1.579 -2.257 0.672
2019 69 2.031 -1.965 0.599
2019 69 1.518 -2.046 0.930
2019 69 2.382 -1.487 0.491
2019 69 2.663 -1.293 0.449
2019 69 2.602 -1.576 0.129
2019 69 2.529 -1.636 0.222
2019 69 2.532 -1.829 0.320
2019 69 2.225 -1.978 0.413
2019 69 1.817 -2.117 0.584
2019 69 1.210 -2.431 0.611
2019 69 1.135 -2.434 0.479
2019 69 1.307 -2.406 0.397
2019 69 1.355 -2.386 0.217
2019 69 1.485 -2.361 0.296
2019 69 1.434 -2.281 0.532
2019 69 1.360 -2.328 0.603
2019 69 1.338 -2.377 0.754
2019 69 1.789 -2.043 0.285
2019 69 1.511 -1.937 0.500
2019 69 0.755 -1.360 0.614
2019 69 1.303 -1.475 0.395
2019 69 1.514 -1.339 -0.468
2019 69 1.720 -1.119 -0.398
2019 69 2.145 -0.388 0.066
2019 69 1.949 0.312 0.073
2019 69 1.958 0.305 -0.071
2019 69 2.216 0.108 0.007
2019 69 2.139 -0.387 0.128
2019 69 2.233 -0.937 0.199
2019 69 2.045 -1.001 0.344
2019 69 1.824 -1.335 0.349
2019 69 1.793 -1.225 0.567
2019 69 2.315 0.052 1.128
2019 69 2.834 0.565 0.601
2019 69 3.174 0.003 -0.054
2019 69 3.111 -0.554 -0.585
2019 69 2.812 -0.790 -1.001
2019 69 2.388 -1.518 -0.797
2019 69 1.717 -1.710 -0.382
2019 69 1.237 -2.075 -0.419
2019 69 1.324 -2.021 -0.650
2019 69 1.002 -1.837 -0.939
2019 69 -0.013 -1.663 -0.930
2019 69 0.368 -1.636 -0.659
2019 69 0.481 -1.597 -0.691
2019 69 -0.020 -1.790 -0.384
2019 69 0.265 -1.877 -0.287
2019 69 1.382 -1.883 -1.196
2019 69 1.999 -0.971 -1.777
2019 69 1.063 -0.270 -0.696
2019 69 1.072 -1.108 1.265
2019 69 2.070 -1.320 0.377
2019 69 2.323 -1.224 0.433
2019 69 2.245 -1.208 0.822
2019 69 1.684 -1.273 1.163
2019 69 2.451 -1.453 0.777
2019 69 2.463 -1.556 0.731
2019 69 2.037 -2.116 0.379
2019 69 2.139 -2.032 -0.202
2019 69 1.477 -2.366 -1.054
2019 69 1.010 -2.360 -1.338
2019 69 2.113 -1.532 0.129
2019 69 1.585 -2.330 -0.547
2019 69 1.536 -2.407 0.046
2019 69 1.529 -2.638 0.130
2019 69 0.414 -2.595 0.672
2019 69 0.935 -2.852 0.320
2019 69 1.821 -2.589 -0.171
2019 69 2.251 -2.340 -0.792
2019 69 1.902 -2.730 -0.659
2019 69 2.613 -2.191 0.106
2019 69 2.249 -2.836 -1.268
2019 69 2.211 -2.093 0.197
2019 69 2.562 -1.501 0.064
2019 69 3.025 -1.475 -0.341
2019 69 3.042 -1.358 -0.418
2019 69 2.986 -1.321 -0.314
2019 69 3.065 -1.346 -0.253
2019 69 3.329 -1.345 -0.249
2019 69 3.107 -1.239 -0.205
2019 69 2.954 -1.207 -0.080
2019 69 3.050 -1.041 0.048
2019 69 2.570 -0.578 0.201
2019 69 3.130 -0.422 0.434
2019 69 2.868 -0.573 0.404
2019 69 2.716 -0.542 0.306
2019 69 1.338 -2.261 -0.943
2019 69 -0.059 -3.238 -1.765
2019 69 0.120 -3.333 -1.799
2019 69 0.118 -3.355 -1.866
2019 69 0.068 -3.273 -1.900
2019 69 0.727 -3.279 -1.504
2019 69 1.445 -3.138 -1.195
2019 69 1.151 -3.166 -1.284
2019 69 0.916 -3.247 -1.396
2019 69 1.463 -3.006 -1.108
2019 69 1.863 -2.749 -1.020
2019 69 2.199 -2.597 -0.753
2019 69 2.532 -2.420 -0.579
2019 69 2.594 -2.337 -0.725
2019 69 2.270 -2.668 -0.785
2019 69 2.073 -2.747 -1.015
2019 69 2.241 -2.579 -1.131
2019 69 2.118 -2.521 -1.328
2019 69 2.112 -2.422 -1.196
2019 69 2.064 -2.507 -1.177
2019 69 2.311 -2.333 -1.314
2019 69 2.536 -2.055 -1.267
2019 69 3.080 -1.754 -1.260
2019 69 1.327 -3.210 -1.367
2019 69 1.316 -3.189 -1.450
2019 69 1.305 -3.268 -1.296
2019 69 1.222 -3.210 -1.458
2019 69 1.200 -3.082 -1.469
2019 69 1.385 -2.863 -1.530
2019 69 2.121 -2.314 -1.460
2019 69 2.208 -2.376 -1.045
2019 69 2.394 -2.385 -0.822
2019 69 2.574 -2.030 -1.271
2019 69 2.595 -2.110 -1.375
2019 69 2.473 -2.169 -1.244
2019 69 2.558 -2.110 -1.184
2019 69 2.639 -2.055 -0.995
2019 69 2.708 -1.996 -1.191
2019 69 2.712 -1.909 -1.211
2019 69 2.972 -1.808 -1.211
2019 69 3.097 -1.764 -1.167
2019 69 2.860 -1.960 -1.131
2019 69 2.338 -2.197 -1.314
2019 69 2.754 -1.903 -1.368
2019 69 2.388 -2.068 -1.328
2019 69 2.612 -2.023 -0.901
2019 69 3.173 -1.726 -0.842
2019 69 3.265 -1.583 -0.796
2019 69 3.316 -1.322 -1.053
2019 69 3.377 -0.953 -1.358
2019 69 3.209 -1.027 -1.719
2019 69 2.720 -1.447 -1.939
2019 69 3.068 -1.912 -0.932
2019 69 2.618 -1.655 0.848
2019 69 3.039 -1.455 0.031
2019 69 3.163 -1.094 -0.901
2019 69 3.116 -0.985 -1.077
2019 69 3.094 -0.889 -1.114
2019 69 2.962 -1.121 -1.325
2019 69 2.769 -1.065 -1.600
2019 69 3.602 -0.863 -0.927
2019 69 3.435 -0.133 -1.445
2019 69 1.955 1.657 -2.402
2019 69 2.562 0.130 -1.920
2019 69 3.154 -0.576 -1.727
2019 69 3.316 -0.479 -1.766
2019 69 3.141 -0.114 -1.818
2019 69 2.712 -0.023 -1.791
2019 69 2.795 0.975 -1.770
2019 69 2.889 1.262 -1.494
2019 69 2.392 1.709 -1.341
2019 69 3.205 -0.026 -0.928
2019 69 3.543 -1.318 -0.618
2019 69 3.515 -1.373 -0.172
2019 69 2.870 -2.147 0.272
2019 69 2.966 -2.123 -0.453
2019 69 3.223 -1.616 -0.918
2019 69 3.359 -1.794 -0.483
2019 69 2.655 -2.283 0.392
2019 69 3.343 0.538 1.295
2019 69 2.679 1.853 0.892
2019 69 3.100 1.876 0.228
2019 69 2.936 1.980 0.035
2019 69 2.999 0.976 1.060
2019 69 2.582 -0.214 1.666
2019 69 3.279 0.085 0.455
2019 69 3.213 0.417 0.511
2019 69 3.384 0.386 0.627
2019 69 3.375 0.308 0.571
2019 69 3.274 0.285 0.360
2019 69 3.354 0.036 0.342
2019 69 3.399 -0.022 0.363
2019 69 3.506 0.010 0.198
2019 69 3.065 -0.511 -0.077
2019 69 2.826 -0.596 -0.120
2019 69 2.864 -0.449 -0.236
2019 69 2.859 -0.577 -0.328
2019 69 3.064 -0.756 -0.576
2019 69 3.037 -0.778 -0.565
2019 69 3.366 -0.665 0.132
2019 69 3.669 -0.705 -0.016
2019 69 3.571 -0.707 -0.086
2019 69 3.611 -0.637 -0.144
2019 69 3.507 -0.506 -0.214
2019 69 3.515 -0.493 -0.373
2019 69 3.658 -0.395 -0.320
2019 69 3.711 -0.331 -0.279
2019 69 3.769 -0.316 -0.389
2019 69 3.864 -0.359 -0.552
2019 69 3.920 -0.272 -0.618
2019 69 3.907 -0.303 -0.636
2019 69 3.808 -0.331 -0.669
2019 69 3.810 -0.358 -0.748
2019 69 3.649 -0.401 -0.719
2019 69 3.670 -0.333 -0.839
2019 69 3.588 -0.281 -0.911
2019 69 3.593 -0.331 -0.854
2019 69 3.785 -0.193 -0.897
2019 69 3.757 0.360 -0.980
2019 69 3.804 -0.008 -0.873
2019 69 3.756 -0.292 -0.999
2019 69 3.583 -0.683 -0.830
2019 69 3.286 -0.690 -0.749
2019 69 3.259 -0.537 -0.814
2019 69 3.335 -0.350 -0.772
2019 69 3.530 0.011 -0.714
2019 69 3.555 -0.055 -0.904
2019 69 3.833 0.184 -0.913
2019 69 3.825 0.135 -0.953
2019 69 3.841 0.062 -1.025
2019 69 3.810 -0.138 -1.105
2019 69 3.748 0.206 -0.985
2019 69 3.709 0.278 -1.050
2019 69 3.825 0.453 -0.984
2019 69 3.880 0.390 -1.153
2019 69 3.860 0.482 -1.332
2019 69 3.735 0.482 -1.192
2019 69 3.734 0.202 -1.318
2019 69 3.606 0.196 -1.282
2019 69 3.580 0.113 -1.282
2019 69 3.520 -0.011 -1.374
2019 69 3.467 -0.044 -1.446
2019 69 3.662 -0.275 -1.362
2019 69 3.602 -0.006 -1.520
2019 69 3.392 0.343 -1.474
2019 69 3.127 0.198 -1.620
2019 69 3.183 0.150 -1.609
2019 69 3.292 0.275 -1.607
2019 69 3.560 0.410 -1.598
2019 69 3.558 0.435 -1.579
2019 69 3.521 0.374 -1.618
2019 69 3.548 0.537 -1.444
2019 69 3.485 0.615 -1.306
2019 69 3.537 0.695 -1.200
2019 69 3.769 0.699 -1.458
2019 69 3.619 0.644 -1.605
2019 69 3.745 0.572 -1.388
2019 69 3.694 0.434 -1.509
2019 69 3.824 0.378 -1.513
2019 69 3.832 0.692 -1.431
2019 69 3.868 0.672 -1.470
2019 69 3.870 0.692 -1.410
2019 69 3.964 1.002 -1.120
2019 69 3.913 1.059 -1.026
2019 69 3.864 1.127 -1.010
2019 69 3.850 1.165 -1.009
2019 69 3.874 1.238 -0.921
2019 69 3.890 1.332 -0.898
2019 69 3.885 1.389 -0.873
2019 69 3.751 1.445 -0.867
2019 69 3.734 1.507 -0.791
2019 69 3.790 1.493 -0.729
2019 69 3.733 1.455 -0.630
2019 69 3.668 1.554 -0.640
2019 69 3.695 1.577 -0.684
2019 69 3.791 1.572 -0.697
2019 69 3.933 1.349 -0.701
2019 69 3.946 1.361 -0.725
2019 69 4.010 1.194 -0.726
2019 69 4.120 1.120 -0.612
2019 69 4.096 1.120 -0.521
2019 69 4.142 1.234 -0.596
2019 69 4.190 1.131 -0.551
2019 69 4.216 0.893 -0.648
2019 69 4.281 0.973 -0.642
2019 69 4.186 0.914 -0.835
2019 69 4.194 1.000 -0.805
2019 69 4.183 0.857 -0.652
2019 69 4.164 0.491 -1.164
2019 69 4.059 0.388 -1.391
2019 69 4.193 0.479 -1.073
2019 69 4.173 0.489 -0.976
2019 69 4.158 0.501 -0.820
2019 69 4.201 0.460 -1.109
2019 69 4.305 0.361 -1.009
2019 69 4.276 0.331 -1.099
2019 69 4.114 0.169 -1.312
2019 69 4.190 0.206 -1.377
2019 69 4.304 0.094 -1.246
2019 69 4.219 -0.031 -1.295
2019 69 4.279 0.170 -1.055
2019 69 4.261 -0.147 -1.200
2019 69 4.167 -0.244 -1.192
2019 69 3.984 -0.468 -1.119
2019 69 3.984 -0.395 -1.073
2019 69 4.065 -0.148 -0.969
2019 69 4.107 0.063 -0.990
2019 69 4.045 -0.034 -0.994
2019 69 4.054 -0.112 -0.924
2019 69 4.084 0.072 -0.834
2019 69 4.076 0.214 -0.872
2019 69 4.095 0.162 -0.837
2019 69 4.217 0.060 -0.860
2019 69 4.133 -0.058 -0.794
2019 69 4.067 -0.224 -0.971
2019 69 4.126 0.088 -0.964
2019 69 4.154 0.119 -0.842
2019 69 4.237 0.087 -0.874
2019 69 4.150 0.148 -0.861
2019 69 4.116 0.375 -0.868
2019 69 4.117 0.354 -0.833
2019 69 4.252 0.375 -0.782
2019 69 4.239 0.223 -0.866
2019 69 4.322 0.508 -0.840
2019 69 4.285 0.787 -0.734
2019 69 4.219 1.034 -0.631
2019 69 4.260 1.144 -0.420
2019 69 4.263 1.248 -0.271
2019 69 4.265 1.402 -0.184
2019 69 4.359 1.147 -0.531
2019 69 4.316 1.255 -0.317
2019 69 4.353 1.235 -0.485
2019 69 4.374 1.170 -0.540
2019 69 4.489 1.144 -0.634
2019 69 4.097 1.039 -0.453
2019 69 3.841 1.000 -0.365
2019 69 3.840 1.013 -0.334
2019 69 3.958 0.974 -0.334
2019 69 3.724 0.974 -0.311
2019 69 3.743 1.091 -0.293
2019 69 3.854 1.171 -0.320
2019 69 3.827 1.121 -0.398
2019 69 3.710 1.055 -0.379
2019 69 3.771 1.135 -0.446
2019 69 3.779 1.024 -0.522
2019 69 3.618 1.024 -0.680
2019 69 3.685 0.889 -0.771
2019 69 3.650 0.820 -0.746
2019 69 3.742 0.787 -0.738
2019 69 3.650 0.765 -0.675
2019 69 3.742 0.770 -0.669
2019 69 3.768 0.684 -0.436
2019 69 3.687 0.628 -0.328
2019 69 3.705 0.629 -0.516
2019 69 3.845 0.641 -0.527
2019 69 3.854 0.518 -0.493
2019 69 3.782 0.471 -0.480
2019 69 3.833 0.498 -0.451
2019 69 3.723 0.562 -0.418
2019 69 3.781 0.624 -0.399
2019 69 3.786 0.513 -0.423
2019 69 3.942 0.098 -0.501
2019 69 3.771 0.669 -0.454
2019 69 3.608 1.054 -0.203
2019 69 3.737 0.533 -0.477
2019 69 3.770 0.244 -0.590
2019 69 3.790 0.041 -0.662
2019 69 3.967 -0.037 -0.836
2019 69 4.284 0.282 -0.756
2019 69 4.311 0.217 -0.751
2019 69 4.412 0.105 -0.825
2019 69 4.431 -0.045 -0.847
2019 69 4.461 0.029 -0.842
2019 69 4.389 0.031 -0.843
2019 69 4.365 -0.050 -0.787
2019 69 4.312 -0.042 -0.871
2019 69 4.381 -0.083 -0.930
2019 69 4.400 -0.064 -0.968
2019 69 4.398 0.023 -1.002
2019 69 4.390 0.118 -1.047
2019 69 4.276 0.010 -1.031
2019 69 4.220 0.047 -1.021
2019 69 4.337 0.015 -1.036
2019 69 4.360 -0.045 -1.033
2019 69 4.317 -0.432 -1.013
2019 69 4.300 -1.026 -0.943
2019 69 4.145 -1.152 -0.931
2019 69 4.165 -1.185 -0.877
2019 69 4.218 -1.144 -0.890
2019 69 4.255 -1.231 -0.885
2019 69 4.315 -1.125 -0.863
2019 69 4.360 -1.093 -0.665
2019 69 4.382 -1.214 -0.800
2019 69 4.290 -1.229 -0.771
2019 69 4.341 -1.240 -0.754
2019 69 4.289 -1.233 -0.818
2019 69 4.266 -1.159 -0.719
2019 69 4.248 -1.202 -0.769
2019 69 4.261 -1.193 -0.712
2019 69 4.225 -1.141 -0.821
2019 69 4.220 -1.103 -0.746
2019 69 4.350 -1.139 -0.580
2019 69 4.329 -1.242 -0.673
2019 69 4.462 -1.228 -0.552
2019 69 4.287 -1.250 -0.115
2019 69 4.201 -1.185 -0.502
2019 69 4.096 -1.205 -0.779
2019 69 4.110 -1.188 -0.824
2019 69 4.104 -1.277 -0.695
2019 69 4.111 -1.254 -0.891
2019 69 3.934 -1.352 -1.098
2019 69 3.956 -1.368 -0.929
2019 69 4.150 -1.303 -0.752
2019 69 4.306 -1.252 -0.474
2019 69 4.345 -0.969 -0.524
2019 69 4.365 -0.981 -0.615
2019 69 4.333 -1.041 -0.706
2019 69 4.273 -1.071 -0.674
2019 69 4.258 -1.199 -0.678
2019 69 4.217 -1.153 -0.773
2019 69 4.386 -0.846 -0.798
2019 69 4.325 -0.941 -0.640
2019 69 4.339 -0.981 -0.828
2019 69 4.502 -0.969 -0.987
2019 69 4.468 -0.941 -0.895
2019 69 4.417 -0.928 -0.925
2019 69 4.417 -0.952 -0.912
2019 69 4.494 -1.003 -0.993
2019 69 4.433 -0.931 -0.898
2019 69 4.374 -1.009 -0.878
2019 69 4.209 -1.228 -1.012
2019 69 4.418 -0.857 -0.762
2019 69 4.518 -0.722 -0.657
2019 69 4.622 -0.727 -0.571
2019 69 4.552 -0.689 -0.515
2019 69 4.583 -0.663 -0.490
2019 69 4.604 -0.632 -0.339
2019 69 4.549 -0.697 -0.598
2019 69 4.569 -0.740 -0.470
2019 69 4.509 -0.838 -0.642
2019 69 4.446 -0.943 -0.699
2019 69 4.477 -1.027 -0.735
2019 69 4.417 -1.073 -0.747
2019 69 4.471 -1.030 -0.767
2019 69 4.417 -1.227 -0.911
2019 69 4.331 -1.393 -0.914
2019 69 4.356 -1.413 -0.869
2019 69 4.339 -1.554 -0.966
2019 69 4.460 -1.580 -0.882
2019 69 4.440 -1.631 -0.870
2019 69 4.512 -1.547 -0.728
2019 69 4.582 -1.456 -0.720
2019 69 4.482 -1.482 -0.693
2019 69 4.523 -1.487 -0.695
2019 69 4.634 -1.151 -0.447
2019 69 4.650 -1.072 -0.411
2019 69 4.591 -1.117 -0.494
2019 69 4.529 -0.766 -0.358
2019 69 4.563 -0.730 -0.492
2019 69 4.506 -0.731 -0.451
2019 69 4.513 -0.728 -0.449
2019 69 4.554 -0.667 -0.353
2019 69 4.571 -0.661 -0.304
2019 69 4.592 -0.690 -0.306
2019 69 4.570 -0.701 -0.189
2019 69 4.586 -0.744 -0.156
2019 69 4.648 -0.756 -0.096
2019 69 4.647 -0.711 -0.018
2019 69 4.674 -0.543 0.097
2019 69 4.724 -0.502 0.052
2019 69 4.779 -0.456 -0.092
2019 69 4.767 -0.542 -0.286
2019 69 4.706 -0.589 -0.308
2019 69 4.726 -0.451 -0.404
2019 69 4.758 -0.592 -0.406
2019 69 4.754 -0.568 -0.359
2019 69 4.718 -0.589 -0.558
2019 69 4.763 -0.587 -0.386
2019 69 4.683 -0.495 0.039
2019 69 4.627 -0.819 -0.352
2019 69 4.548 -0.908 -0.265
2019 69 4.491 -0.950 -0.290
2019 69 4.424 -1.044 -0.339
2019 69 4.404 -1.059 -0.282
2019 69 4.427 -1.024 -0.266
2019 69 4.507 -0.921 -0.085
2019 69 4.552 -0.749 -0.144
2019 69 4.562 -0.662 -0.243
2019 69 4.612 -0.691 -0.383
2019 69 4.614 -0.634 -0.369
2019 69 4.652 -0.600 -0.407
2019 69 4.582 -0.617 -0.408
2019 69 4.541 -0.704 -0.332
2019 69 4.486 -0.753 -0.424
2019 69 4.556 -0.802 -0.085
2019 69 4.731 -0.793 0.025
2019 69 4.620 -0.803 0.015
2019 69 4.648 -0.840 -0.080
2019 69 4.560 -0.980 -0.109
2019 69 4.570 -0.959 -0.011
2019 69 4.690 -0.863 -0.149
2019 69 4.643 -0.752 -0.231
2019 69 4.684 -0.672 -0.181
2019 69 4.747 -0.735 -0.263
2019 69 4.757 -0.663 -0.194
2019 69 4.700 -0.562 -0.063
2019 69 4.681 -0.495 -0.054
2019 69 4.655 -0.474 -0.069
2019 69 4.700 -0.437 -0.101
2019 69 4.642 -0.419 -0.051
2019 69 4.727 -0.433 -0.146
2019 69 4.727 -0.417 -0.156
2019 69 4.707 -0.403 -0.108
2019 69 4.706 -0.498 -0.219
2019 69 4.713 -0.558 -0.319
2019 69 4.682 -0.539 -0.330
2019 69 4.651 -0.578 -0.327
2019 69 4.662 -0.521 -0.326
2019 69 4.669 -0.376 -0.319
2019 69 4.685 -0.358 -0.348
2019 69 4.645 -0.402 -0.340
2019 69 4.738 -0.411 -0.386
2019 69 4.627 -0.309 -0.382
2019 69 4.610 -0.334 -0.395
2019 69 4.618 -0.370 -0.423
2019 69 4.631 -0.417 -0.437
2019 69 4.680 -0.447 -0.437
2019 69 4.655 -0.455 -0.418
2019 69 4.597 -0.529 -0.466
2019 69 4.634 -0.519 -0.483
2019 69 4.573 -0.666 -0.519
2019 69 4.694 -0.606 -0.563
2019 69 4.675 -0.552 -0.452
2019 69 4.663 -0.263 -0.373
2019 69 4.740 -0.128 -0.331
2019 69 4.850 -0.242 -0.343
2019 69 4.857 -0.148 -0.274
2019 69 4.877 -0.028 -0.206
2019 69 4.784 -0.236 -0.321
2019 69 4.707 -0.161 -0.285
2019 69 4.505 -0.101 -0.176
2019 69 4.590 -0.112 -0.155
2019 69 4.664 -0.122 -0.420
2019 69 4.634 -0.109 -0.222
2019 69 4.536 -0.199 -0.212
2019 69 4.511 -0.092 -0.194
2019 69 4.548 -0.121 -0.089
2019 69 4.598 -0.169 -0.058
2019 69 4.591 -0.085 -0.048
2019 69 4.653 -0.023 0.021
2019 69 4.610 -0.078 -0.123
2019 69 4.534 -0.163 -0.243
2019 69 4.507 -0.255 -0.233
2019 69 4.508 -0.203 -0.156
2019 69 4.531 -0.149 -0.020
2019 69 4.500 -0.107 0.028
2019 69 4.571 -0.057 0.019
2019 69 4.529 -0.221 -0.021
2019 69 4.583 -0.225 -0.019
2019 69 4.549 -0.257 0.020
2019 69 4.561 -0.287 0.048
2019 69 4.631 -0.093 0.150
2019 69 4.741 -0.093 0.146
2019 69 4.808 -0.103 0.145
2019 69 4.727 -0.235 0.060
2019 69 4.766 -0.353 0.012
2019 69 4.838 -0.311 0.079
2019 69 4.842 -0.265 0.104
2019 69 4.887 -0.214 0.070
2019 69 4.818 -0.345 0.070
2019 69 4.748 -0.364 0.090
2019 69 4.718 -0.416 0.088
2019 69 4.730 -0.385 0.122
2019 69 4.760 -0.332 0.138
2019 69 4.894 -0.337 0.143
2019 69 4.908 -0.361 0.103
2019 69 4.799 -0.420 0.155
2019 69 4.799 -0.779 0.165
2019 69 4.640 -1.259 0.167
2019 69 3.973 -1.804 0.294
2019 69 4.004 -1.684 0.351
2019 69 3.946 -1.677 0.481
2019 69 3.947 -1.699 0.484
2019 69 3.979 -1.660 0.536
2019 69 4.113 -1.579 0.549
2019 69 4.074 -1.441 0.562
2019 69 4.235 -1.321 0.530
2019 69 4.260 -1.258 0.520
2019 69 4.318 -1.044 0.560
2019 69 4.433 -1.143 0.547
2019 69 4.553 -0.913 0.572
2019 69 4.598 -0.760 0.536
2019 69 4.484 -0.627 0.532
2019 69 4.471 -0.582 0.577
2019 69 4.555 -0.317 0.553
2019 69 4.549 -0.436 0.576
2019 69 4.535 -0.251 0.548
2019 69 4.495 -0.197 0.547
2019 69 4.514 -0.152 0.562
2019 69 4.434 -0.002 0.549
2019 69 4.382 -0.286 0.613
2019 69 4.448 -0.306 0.655
2019 69 4.597 -0.001 0.546
2019 69 4.604 -0.018 0.525
2019 69 4.619 0.006 0.569
2019 69 4.605 0.123 0.515
2019 69 4.661 0.124 0.551
2019 69 4.679 0.147 0.540
2019 69 4.674 0.088 0.594
2019 69 4.687 0.084 0.573
2019 69 4.714 0.073 0.606
2019 69 4.730 0.131 0.579
2019 69 4.705 0.103 0.574
2019 69 4.660 0.132 0.568
2019 69 4.714 0.072 0.600
2019 69 4.655 0.004 0.615
2019 69 4.677 0.039 0.613
2019 69 4.624 -0.003 0.584
2019 69 4.611 -0.045 0.679
2019 69 4.517 -0.115 0.664
2019 69 4.469 -0.127 0.603
2019 69 4.503 -0.142 0.542
2019 69 4.442 -0.002 0.480
2019 69 4.459 0.065 0.512
2019 69 4.488 0.141 0.441
2019 69 4.430 0.083 0.450
2019 69 4.434 0.064 0.485
2019 69 4.508 0.230 0.516
2019 69 4.515 0.239 0.526
2019 69 4.502 0.260 0.451
2019 69 4.451 0.227 0.438
2019 69 4.499 0.043 0.418
2019 69 4.517 -0.315 0.301
2019 69 4.589 -0.338 0.302
2019 69 4.522 -0.442 0.277
2019 69 4.485 -0.448 0.244
2019 69 4.565 -0.319 0.260
2019 69 4.549 -0.358 0.271
2019 69 4.533 -0.290 0.289
2019 69 4.541 -0.231 0.332
2019 69 4.546 -0.446 0.287
2019 69 4.586 -0.500 0.302
2019 69 4.570 -0.608 0.235
2019 69 4.698 -0.333 0.221
2019 69 4.692 -0.416 0.321
2019 69 4.769 -0.314 0.328
2019 69 4.742 -0.494 0.220
2019 69 4.723 -0.576 0.111
2019 69 4.762 -0.423 0.223
2019 69 4.608 -0.495 0.217
2019 69 4.595 -0.555 0.233
2019 69 4.619 -0.435 0.212
2019 69 4.680 -0.292 0.265
2019 69 4.624 -0.228 0.298
