year day hr min sec b_gse_x b_gse_y b_gse_z 
2019 51 2 47 57.005 1.604 0.898 1.944
2019 51 2 49 1.027 2.777 0.628 1.383
2019 51 2 50 5.050 2.901 0.672 1.234
2019 51 2 51 8.986 2.625 0.756 1.583
2019 51 2 52 13.008 2.452 0.741 1.677
2019 51 2 53 17.030 1.803 0.986 1.986
2019 51 2 54 21.053 1.454 0.910 2.196
2019 51 2 55 24.989 1.640 1.051 2.052
2019 51 2 56 29.011 1.686 1.542 1.663
2019 51 2 57 33.034 1.781 1.172 1.901
2019 51 2 58 37.056 2.378 0.825 1.684
2019 51 2 59 40.992 2.702 0.405 1.298
2019 51 3 0 45.014 2.914 0.011 1.166
2019 51 3 1 49.037 2.342 1.024 1.275
2019 51 3 2 52.973 1.678 2.095 1.270
2019 51 3 3 56.995 2.118 1.824 1.048
2019 51 3 5 1.018 1.996 1.891 1.114
2019 51 3 6 5.040 1.980 1.802 1.157
2019 51 3 7 8.976 2.249 1.626 1.177
2019 51 3 8 12.998 2.512 1.549 0.929
2019 51 3 9 17.021 2.740 1.200 0.828
2019 51 3 10 21.043 2.851 1.034 0.744
2019 51 3 11 24.979 2.863 1.033 0.832
2019 51 3 12 29.002 2.669 1.421 0.879
2019 51 3 13 33.024 2.631 1.603 0.601
2019 51 3 14 37.046 2.742 1.388 0.838
2019 51 3 15 40.982 2.742 1.268 0.896
2019 51 3 16 45.005 2.669 1.108 0.897
2019 51 3 17 49.027 2.747 0.987 0.860
2019 51 3 18 53.050 2.782 1.104 0.912
2019 51 3 19 56.986 2.855 1.028 0.830
2019 51 3 21 1.008 2.874 0.719 0.772
2019 51 3 22 5.030 2.983 0.758 0.645
2019 51 3 23 9.053 2.937 0.811 0.787
2019 51 3 24 12.989 2.940 0.803 0.878
2019 51 3 25 17.011 2.959 0.828 0.918
2019 51 3 26 21.034 2.938 0.886 0.912
2019 51 3 27 25.056 2.778 0.900 1.062
2019 51 3 28 28.992 2.711 0.904 1.293
2019 51 3 29 33.014 2.701 0.874 1.260
2019 51 3 30 37.037 2.724 0.805 1.309
2019 51 3 31 41.059 2.500 0.955 1.484
2019 51 3 32 44.995 2.337 1.195 1.412
2019 51 3 33 49.018 2.490 1.328 1.135
2019 51 3 34 53.040 2.462 1.317 1.040
2019 51 3 35 56.976 2.554 1.306 0.696
2019 51 3 37 0.998 2.565 1.302 0.426
2019 51 3 38 5.021 2.791 1.313 0.368
2019 51 3 39 9.043 3.000 0.991 0.656
2019 51 3 40 12.979 2.943 0.979 0.778
2019 51 3 41 17.002 3.039 1.061 0.776
2019 51 3 42 21.024 3.014 1.145 0.869
2019 51 3 43 25.046 3.189 0.942 0.805
2019 51 3 44 28.982 3.179 0.676 0.725
2019 51 3 45 33.005 2.849 0.651 1.181
2019 51 3 46 37.027 2.862 0.946 1.116
2019 51 3 47 41.050 2.964 0.831 0.858
2019 51 3 48 44.986 3.151 0.693 0.522
2019 51 3 49 49.008 3.065 0.630 0.237
2019 51 3 50 53.030 3.079 0.300 -0.018
2019 51 3 51 57.053 2.882 0.178 -0.178
2019 51 3 53 0.989 2.683 0.086 -0.292
2019 51 3 54 5.011 2.349 -1.003 -0.827
2019 51 3 55 9.034 2.311 -0.975 -0.936
2019 51 3 56 13.056 2.107 -1.279 -0.993
2019 51 3 57 16.992 1.962 -1.367 -0.993
2019 51 3 58 21.014 2.133 -1.318 -0.871
2019 51 3 59 25.037 2.186 -1.250 -0.825
2019 51 4 0 28.973 2.177 -1.294 -0.889
2019 51 4 1 32.995 2.251 -1.277 -0.834
2019 51 4 2 37.018 2.608 -0.917 -0.323
2019 51 4 3 41.040 3.014 -0.088 0.116
2019 51 4 4 44.976 2.928 0.016 0.276
2019 51 4 5 48.998 2.961 0.310 0.394
2019 51 4 6 53.021 2.942 0.514 0.607
2019 51 4 7 57.043 3.099 0.268 0.237
2019 51 4 9 0.979 3.045 0.283 0.283
2019 51 4 10 5.002 3.117 0.245 0.199
2019 51 4 11 9.024 3.389 0.551 0.435
2019 51 4 12 13.046 3.392 0.385 0.588
2019 51 4 13 16.982 3.343 0.711 0.599
2019 51 4 14 21.005 3.332 0.695 0.537
2019 51 4 15 25.027 3.416 0.629 0.508
2019 51 4 16 29.050 3.325 0.639 0.557
2019 51 4 17 32.986 3.330 0.665 0.610
2019 51 4 18 37.008 3.334 0.591 0.639
2019 51 4 19 41.030 3.358 0.613 0.674
2019 51 4 20 45.053 3.439 0.583 0.590
2019 51 4 21 48.989 3.162 0.706 0.524
2019 51 4 22 53.011 3.355 0.786 0.501
2019 51 4 23 57.034 3.436 0.720 0.526
2019 51 4 25 1.056 3.535 0.642 0.442
2019 51 4 26 4.992 3.658 0.556 0.306
2019 51 4 27 9.014 3.556 -0.135 0.366
2019 51 4 28 13.037 3.503 -0.569 0.301
2019 51 4 29 16.973 3.419 -0.514 0.396
2019 51 4 30 20.995 3.395 -0.533 0.406
2019 51 4 31 25.018 3.482 -0.348 0.421
2019 51 4 32 29.040 3.493 -0.175 0.428
2019 51 4 33 32.976 3.478 -0.508 0.342
2019 51 4 34 36.998 3.476 -0.491 0.365
2019 51 4 35 41.021 3.553 0.016 0.292
2019 51 4 36 45.043 3.565 -0.148 0.433
2019 51 4 37 48.979 3.621 -0.400 0.443
2019 51 4 38 53.002 3.584 -0.086 0.650
2019 51 4 39 57.024 3.523 -0.254 0.459
2019 51 4 41 1.046 3.522 -0.541 0.412
2019 51 4 42 4.982 3.464 -0.698 0.270
2019 51 4 43 9.005 3.507 -0.628 0.414
2019 51 4 44 13.027 3.516 -0.339 0.576
2019 51 4 45 17.050 3.722 -0.200 0.544
2019 51 4 46 20.986 3.694 -0.168 0.557
2019 51 4 47 25.008 3.489 0.001 0.404
2019 51 4 48 29.030 3.599 -0.254 0.385
2019 51 4 49 33.053 3.494 -0.530 0.351
2019 51 4 50 36.989 3.455 -0.515 0.383
2019 51 4 51 41.011 3.554 -0.560 0.349
2019 51 4 52 45.034 3.450 -0.591 0.247
2019 51 4 53 49.056 3.466 -0.640 0.158
2019 51 4 54 52.992 3.412 -0.702 0.005
2019 51 4 55 57.014 3.418 -0.804 -0.037
2019 51 4 57 1.037 3.392 -0.823 -0.103
2019 51 4 58 4.973 3.302 -0.862 -0.139
2019 51 4 59 8.995 3.332 -0.919 -0.186
2019 51 5 0 13.018 3.292 -1.093 -0.145
2019 51 5 1 17.040 3.276 -1.112 -0.176
2019 51 5 2 20.976 3.156 -1.074 -0.137
2019 51 5 3 24.998 3.193 -1.039 -0.266
2019 51 5 4 29.021 3.103 -1.035 -0.231
2019 51 5 5 33.043 3.023 -1.128 -0.051
2019 51 5 6 36.979 3.011 -1.084 -0.029
2019 51 5 7 41.002 2.886 -1.207 -0.321
2019 51 5 8 45.024 2.946 -1.368 -0.253
2019 51 5 9 49.046 2.998 -1.381 -0.233
2019 51 5 10 52.982 3.017 -1.402 -0.184
2019 51 5 11 57.005 3.004 -1.409 -0.187
2019 51 5 13 1.027 3.017 -1.363 -0.145
2019 51 5 14 5.050 3.064 -1.368 -0.090
2019 51 5 15 8.986 3.042 -1.378 -0.064
2019 51 5 16 13.008 2.993 -1.368 0.020
2019 51 5 17 17.030 2.966 -1.385 0.059
2019 51 5 18 21.053 3.006 -1.390 0.112
2019 51 5 19 24.989 3.034 -1.367 0.117
2019 51 5 20 29.011 3.113 -1.347 0.181
2019 51 5 21 33.034 3.205 -1.388 0.145
2019 51 5 22 37.056 3.227 -1.398 0.173
2019 51 5 23 40.992 3.133 -1.383 0.228
2019 51 5 24 45.014 3.048 -1.323 0.213
2019 51 5 25 49.037 3.086 -1.382 0.245
2019 51 5 26 52.973 3.110 -1.382 0.280
2019 51 5 27 56.995 3.110 -1.364 0.298
2019 51 5 29 1.018 3.089 -1.386 0.343
2019 51 5 30 5.040 3.116 -1.344 0.340
2019 51 5 31 8.976 3.008 -1.282 0.347
2019 51 5 32 12.998 3.160 -1.417 0.172
2019 51 5 33 17.021 2.903 -1.623 -0.114
2019 51 5 34 21.043 2.711 -1.658 -0.027
2019 51 5 35 24.979 2.690 -1.776 0.047
2019 51 5 36 29.002 2.619 -1.845 0.002
2019 51 5 37 33.024 2.517 -1.669 -0.002
2019 51 5 38 37.046 2.583 -1.848 -0.006
2019 51 5 39 40.982 2.674 -1.764 -0.116
2019 51 5 40 45.005 2.569 -1.783 -0.126
2019 51 5 41 49.027 2.520 -1.851 -0.176
2019 51 5 42 53.050 2.533 -1.842 -0.064
2019 51 5 43 56.986 2.498 -1.799 -0.035
2019 51 5 45 1.008 2.415 -1.720 0.070
2019 51 5 46 5.030 2.358 -1.640 0.046
2019 51 5 47 9.053 2.311 -1.603 0.054
2019 51 5 48 12.989 2.247 -1.608 0.095
2019 51 5 49 17.011 2.318 -1.672 0.095
2019 51 5 50 21.034 2.302 -1.591 0.074
2019 51 5 51 25.056 2.373 -1.529 0.102
2019 51 5 52 28.992 2.358 -1.659 0.174
2019 51 5 53 33.014 2.430 -1.654 0.187
2019 51 5 54 37.037 2.390 -1.681 0.187
2019 51 5 55 41.059 2.485 -1.619 0.237
2019 51 5 56 44.995 2.623 -1.603 0.225
2019 51 5 57 49.018 2.623 -1.684 0.235
2019 51 5 58 53.040 2.523 -1.685 0.221
2019 51 5 59 56.976 2.562 -1.652 0.206
2019 51 6 1 0.998 2.411 -1.806 0.242
2019 51 6 2 5.021 2.505 -1.825 0.269
2019 51 6 3 9.043 2.566 -1.776 0.296
2019 51 6 4 12.979 2.705 -1.689 0.299
2019 51 6 5 17.002 2.599 -1.691 0.247
2019 51 6 6 21.024 2.575 -1.683 0.308
2019 51 6 7 25.046 2.601 -1.810 0.282
2019 51 6 8 28.982 2.533 -1.994 0.375
2019 51 6 9 33.005 2.118 -2.192 0.384
2019 51 6 10 37.027 1.998 -2.145 0.322
2019 51 6 11 41.050 1.786 -2.005 0.407
2019 51 6 12 44.986 2.037 -1.919 0.429
2019 51 6 13 49.008 2.291 -1.764 0.393
2019 51 6 14 53.030 2.287 -1.729 0.419
2019 51 6 15 57.053 2.225 -1.782 0.473
2019 51 6 17 0.989 2.365 -1.826 0.420
2019 51 6 18 5.011 2.380 -1.682 0.469
2019 51 6 19 9.034 2.452 -1.511 0.630
2019 51 6 20 13.056 2.560 -1.454 0.712
2019 51 6 21 16.992 2.529 -1.552 0.615
2019 51 6 22 21.014 2.562 -1.600 0.561
2019 51 6 23 25.037 2.516 -1.643 0.491
2019 51 6 24 28.973 2.730 -1.566 0.550
2019 51 6 25 32.995 2.700 -1.515 0.706
2019 51 6 26 37.018 2.710 -1.572 0.525
2019 51 6 27 41.040 2.671 -1.596 0.417
2019 51 6 28 44.976 2.513 -1.719 0.400
2019 51 6 29 48.998 2.458 -1.813 0.244
2019 51 6 30 53.021 2.544 -1.812 0.307
2019 51 6 31 57.043 2.407 -1.946 0.211
2019 51 6 33 0.979 2.054 -2.091 0.480
2019 51 6 34 5.002 1.919 -2.135 0.408
2019 51 6 35 9.024 1.836 -2.160 0.405
2019 51 6 36 13.046 1.873 -2.204 0.340
2019 51 6 37 16.982 1.856 -2.175 0.265
2019 51 6 38 21.005 1.857 -1.995 0.388
2019 51 6 39 25.027 2.464 -1.231 0.691
2019 51 6 40 29.050 2.342 -1.329 0.619
2019 51 6 41 32.986 2.325 -1.369 0.585
2019 51 6 42 37.008 2.418 -1.319 0.585
2019 51 6 43 41.030 2.301 -1.407 0.512
2019 51 6 44 45.053 2.239 -1.471 0.495
2019 51 6 45 48.989 2.188 -1.491 0.537
2019 51 6 46 53.011 2.193 -1.503 0.378
2019 51 6 47 57.034 2.129 -1.521 0.407
2019 51 6 49 1.056 2.037 -1.605 0.375
2019 51 6 50 4.992 2.043 -1.596 0.275
2019 51 6 51 9.014 2.208 -1.475 0.258
2019 51 6 52 13.037 2.363 -1.400 0.319
2019 51 6 53 16.973 2.442 -1.223 0.498
2019 51 6 54 20.995 2.511 -1.193 0.552
2019 51 6 55 25.018 1.837 -1.870 0.216
2019 51 6 56 29.040 1.842 -1.899 0.174
2019 51 6 57 32.976 1.772 -1.955 0.125
2019 51 6 58 36.998 1.773 -1.817 0.150
2019 51 6 59 41.021 1.844 -1.539 0.256
2019 51 7 0 45.043 1.515 -1.484 0.045
2019 51 7 1 48.979 1.345 -1.481 -0.047
2019 51 7 2 53.002 1.530 -1.570 0.024
2019 51 7 3 57.024 1.850 -1.387 0.223
2019 51 7 5 1.046 2.124 -1.150 0.460
2019 51 7 6 4.982 1.959 -1.418 0.211
2019 51 7 7 9.005 2.141 -1.247 0.339
2019 51 7 8 13.027 2.081 -1.284 0.332
2019 51 7 9 17.050 2.215 -1.147 0.279
2019 51 7 10 20.986 2.444 -0.971 0.173
2019 51 7 11 25.008 2.154 -1.180 0.243
2019 51 7 12 29.030 2.142 -1.205 0.223
2019 51 7 13 33.053 2.198 -1.153 0.240
2019 51 7 14 36.989 2.233 -1.166 0.300
2019 51 7 15 41.011 2.241 -1.188 0.347
2019 51 7 16 45.034 2.072 -1.126 0.251
2019 51 7 17 49.056 1.409 -1.422 0.079
2019 51 7 18 52.992 1.505 -1.266 0.125
2019 51 7 19 57.014 1.621 -1.291 0.257
2019 51 7 21 1.037 1.800 -1.197 0.141
2019 51 7 22 4.973 1.460 -1.067 0.225
2019 51 7 23 8.995 1.247 -0.896 0.020
2019 51 7 24 13.018 1.167 -0.821 0.059
2019 51 7 25 17.040 1.157 -0.741 0.020
2019 51 7 26 20.976 1.165 -0.753 0.047
2019 51 7 27 24.998 1.229 -0.719 0.033
2019 51 7 28 29.021 1.322 -0.732 0.076
2019 51 7 29 33.043 1.382 -0.684 0.103
2019 51 7 30 36.979 1.622 -0.649 0.186
2019 51 7 31 41.002 1.489 -0.572 0.202
2019 51 7 32 45.024 1.504 -0.508 0.201
2019 51 7 33 49.046 1.752 -0.566 0.318
2019 51 7 34 52.982 1.894 -0.467 0.428
2019 51 7 35 57.005 1.846 -0.493 0.366
2019 51 7 37 1.027 1.797 -0.674 0.306
2019 51 7 38 5.050 1.809 -0.729 0.222
2019 51 7 39 8.986 1.125 -0.689 -0.069
2019 51 7 40 13.008 1.170 -0.386 0.045
2019 51 7 41 17.030 1.204 -0.505 0.020
2019 51 7 42 21.053 1.207 -0.613 -0.032
2019 51 7 43 24.989 1.152 -0.438 0.016
2019 51 7 44 29.011 1.099 -0.609 -0.142
2019 51 7 45 33.034 1.265 -0.100 0.260
2019 51 7 46 37.056 1.149 -0.167 0.223
2019 51 7 47 40.992 1.163 -0.168 0.165
2019 51 7 48 45.014 1.220 -0.137 0.067
2019 51 7 49 49.037 1.169 -0.148 0.033
2019 51 7 50 53.059 1.234 -0.229 -0.030
2019 51 7 51 56.995 1.193 -0.303 -0.098
2019 51 7 53 1.018 1.159 -0.338 -0.157
2019 51 7 54 5.040 1.072 -0.363 -0.246
2019 51 7 55 8.976 1.043 -0.398 -0.227
2019 51 7 56 12.998 1.036 -0.480 -0.344
2019 51 7 57 17.021 1.032 -0.445 -0.302
2019 51 7 58 21.043 0.912 -0.451 -0.363
2019 51 7 59 24.979 1.025 -0.399 -0.349
2019 51 8 0 29.002 1.201 -0.377 -0.278
2019 51 8 1 33.024 1.225 -0.350 -0.143
2019 51 8 2 37.046 1.176 -0.344 -0.110
2019 51 8 3 40.982 1.100 -0.336 -0.152
2019 51 8 4 45.005 1.059 -0.365 -0.128
2019 51 8 5 49.027 0.946 -0.340 -0.069
2019 51 8 6 53.050 0.829 -0.398 -0.191
2019 51 8 7 56.986 0.787 -0.425 -0.238
2019 51 8 9 1.008 0.885 -0.409 -0.275
2019 51 8 10 5.030 0.865 -0.424 -0.309
2019 51 8 11 9.053 1.048 -0.323 -0.083
2019 51 8 12 12.989 1.081 -0.334 -0.094
2019 51 8 13 17.011 1.044 -0.441 -0.130
2019 51 8 14 21.034 0.900 -0.434 -0.214
2019 51 8 15 25.056 1.025 -0.488 -0.221
2019 51 8 16 28.992 1.049 -0.354 -0.233
2019 51 8 17 33.014 1.080 -0.400 -0.182
2019 51 8 18 37.037 1.440 -0.675 -0.057
2019 51 8 19 41.059 1.304 -0.688 -0.001
2019 51 8 20 44.995 1.479 -0.778 -0.068
2019 51 8 21 49.018 1.597 -0.687 -0.124
2019 51 8 22 53.040 1.609 -0.715 -0.039
2019 51 8 23 56.976 1.621 -0.632 0.013
2019 51 8 25 0.998 1.546 -0.692 -0.021
2019 51 8 26 5.021 1.616 -0.494 -0.054
2019 51 8 27 9.043 1.588 -0.452 -0.109
2019 51 8 28 12.979 1.412 -0.517 -0.038
2019 51 8 29 17.002 1.326 -0.834 0.168
2019 51 8 30 21.024 1.347 -0.929 0.035
2019 51 8 31 25.046 1.249 -0.935 0.184
2019 51 8 32 28.982 1.324 -0.877 0.200
2019 51 8 33 33.005 1.325 -0.858 0.132
2019 51 8 34 37.027 1.362 -0.757 0.080
2019 51 8 35 41.050 1.240 -0.902 0.111
2019 51 8 36 44.986 1.283 -0.959 0.170
2019 51 8 37 49.008 1.380 -0.924 0.201
2019 51 8 38 53.030 1.419 -0.911 0.213
2019 51 8 39 57.053 1.410 -0.834 0.222
2019 51 8 41 0.989 1.346 -0.888 0.218
2019 51 8 42 5.011 0.664 -1.051 -0.115
2019 51 8 43 9.034 1.280 -0.729 -0.130
2019 51 8 44 13.056 1.347 -0.600 -0.189
2019 51 8 45 16.992 1.209 -0.825 -0.140
2019 51 8 46 21.014 0.323 -1.175 -0.170
2019 51 8 47 25.037 0.254 -1.262 -0.200
2019 51 8 48 29.059 0.337 -1.267 -0.199
2019 51 8 49 32.995 0.078 -1.188 -0.169
2019 51 8 50 37.018 0.145 -1.164 -0.218
2019 51 8 51 41.040 0.178 -1.171 -0.100
2019 51 8 52 44.976 0.151 -1.050 -0.101
2019 51 8 53 48.998 0.272 -1.050 -0.488
2019 51 8 54 53.021 0.292 -1.076 -0.063
2019 51 8 55 57.043 -0.221 -0.561 -0.705
2019 51 8 57 0.979 -0.135 -0.603 -0.876
2019 51 8 58 5.002 -0.113 -0.648 -0.860
2019 51 8 59 9.024 0.078 -0.781 -0.626
2019 51 9 0 13.046 0.201 -0.694 -0.880
2019 51 9 1 16.982 0.225 -0.927 -0.676
2019 51 9 2 21.005 0.263 -1.039 -0.593
2019 51 9 3 25.027 0.043 -0.861 -0.280
2019 51 9 4 29.050 0.058 -0.853 -0.308
2019 51 9 5 32.986 -0.111 -0.847 -0.084
2019 51 9 6 37.008 -0.251 -0.867 -0.025
2019 51 9 7 41.030 -0.300 -0.664 0.162
2019 51 9 8 45.053 0.222 -0.778 -0.434
2019 51 9 9 48.989 0.333 -0.778 0.098
2019 51 9 10 53.011 0.293 -0.607 0.483
2019 51 9 11 57.034 0.336 -0.685 0.460
2019 51 9 13 1.056 0.849 -1.005 -0.030
2019 51 9 14 4.992 1.120 -1.363 -0.093
2019 51 9 15 9.014 1.176 -1.221 -0.602
2019 51 9 16 13.037 1.243 -1.145 -0.646
2019 51 9 17 16.973 1.312 -1.154 -0.541
2019 51 9 18 20.995 1.335 -1.188 -0.445
2019 51 9 19 25.018 1.432 -1.160 -0.494
2019 51 9 20 29.040 1.369 -1.114 -0.562
2019 51 9 21 32.976 1.429 -1.046 -0.563
2019 51 9 22 36.998 1.576 -1.076 -0.633
2019 51 9 23 41.021 1.586 -1.064 -0.678
2019 51 9 24 45.043 1.676 -1.070 -0.751
2019 51 9 25 48.979 1.507 -1.017 -0.714
2019 51 9 26 53.002 1.457 -0.982 -0.679
2019 51 9 27 57.024 1.342 -1.127 -0.645
2019 51 9 29 1.046 1.343 -1.007 -0.634
2019 51 9 30 4.982 1.587 -1.083 -0.804
2019 51 9 31 9.005 1.595 -1.107 -0.646
2019 51 9 32 13.027 1.504 -1.139 -0.576
2019 51 9 33 17.050 1.385 -1.277 -0.538
2019 51 9 34 20.986 1.361 -1.280 -0.515
2019 51 9 35 25.008 1.400 -1.268 -0.439
2019 51 9 36 29.030 1.370 -1.240 -0.458
2019 51 9 37 33.053 1.422 -1.205 -0.691
2019 51 9 38 36.989 1.293 -1.234 -0.636
2019 51 9 39 41.011 1.256 -1.265 -0.588
2019 51 9 40 45.034 1.308 -1.209 -0.500
2019 51 9 41 49.056 1.200 -1.252 -0.538
2019 51 9 42 52.992 0.816 -1.150 -0.733
2019 51 9 43 57.014 -0.159 -0.879 -1.099
2019 51 9 45 1.037 0.201 -1.020 -0.883
2019 51 9 46 4.973 0.170 -0.928 -0.871
2019 51 9 47 8.995 -0.061 -0.827 -0.837
2019 51 9 48 13.018 -0.025 -0.911 -0.780
2019 51 9 49 17.040 0.040 -1.023 -0.820
2019 51 9 50 20.976 0.142 -1.243 -0.340
2019 51 9 51 24.998 -0.032 -1.165 -0.464
2019 51 9 52 29.021 0.046 -1.060 -0.597
2019 51 9 53 33.043 0.089 -1.164 -0.534
2019 51 9 54 36.979 0.071 -1.220 -0.556
2019 51 9 55 41.002 0.507 -1.154 -0.286
2019 51 9 56 45.024 0.216 -1.186 -0.303
2019 51 9 57 49.046 0.371 -1.279 -0.175
2019 51 9 58 52.982 0.593 -1.239 -0.346
2019 51 9 59 57.005 0.681 -1.188 -0.343
2019 51 10 1 1.027 0.763 -1.172 -0.323
2019 51 10 2 5.050 1.004 -1.141 -0.497
2019 51 10 3 8.986 1.186 -0.947 -0.743
2019 51 10 4 13.008 1.361 -1.143 -0.826
2019 51 10 5 17.030 0.826 -1.575 -0.321
2019 51 10 6 21.053 0.634 -1.632 0.122
2019 51 10 7 24.989 0.762 -1.772 0.054
2019 51 10 8 29.011 0.739 -1.885 0.089
2019 51 10 9 33.034 0.849 -1.895 -0.126
2019 51 10 10 37.056 0.880 -1.877 -0.304
2019 51 10 11 40.992 0.879 -1.749 -0.428
2019 51 10 12 45.014 0.807 -1.899 -0.551
2019 51 10 13 49.037 0.854 -1.876 -0.527
2019 51 10 14 52.973 0.841 -1.761 -0.614
2019 51 10 15 56.995 1.255 -1.337 -0.794
2019 51 10 17 1.018 1.257 -1.174 -0.918
2019 51 10 18 5.040 1.120 -1.285 -0.886
2019 51 10 19 8.976 1.144 -1.309 -0.879
2019 51 10 20 12.998 1.140 -1.291 -0.906
2019 51 10 21 17.021 1.073 -1.340 -0.906
2019 51 10 22 21.043 1.069 -1.355 -0.935
2019 51 10 23 24.979 1.102 -1.270 -0.875
2019 51 10 24 29.002 1.124 -1.316 -0.744
2019 51 10 25 33.024 1.156 -1.288 -0.530
2019 51 10 26 37.046 0.524 -1.320 -0.881
2019 51 10 27 40.982 0.766 -1.340 -0.575
2019 51 10 28 45.005 1.250 -1.127 -0.302
2019 51 10 29 49.027 0.803 -1.109 -0.600
2019 51 10 30 53.050 0.192 -1.218 -0.722
2019 51 10 31 56.986 0.320 -1.214 -0.694
2019 51 10 33 1.008 0.334 -1.173 -0.646
2019 51 10 34 5.030 1.079 -1.085 -0.662
2019 51 10 35 9.053 1.118 -1.068 -0.606
2019 51 10 36 12.989 0.781 -1.297 -0.740
2019 51 10 37 17.011 0.887 -1.326 -0.727
2019 51 10 38 21.034 0.982 -1.205 -0.599
2019 51 10 39 25.056 0.888 -1.101 -0.637
2019 51 10 40 28.992 0.997 -1.064 -0.634
2019 51 10 41 33.014 0.634 -1.083 -0.793
2019 51 10 42 37.037 0.453 -1.087 -0.915
2019 51 10 43 40.973 0.327 -1.183 -0.971
2019 51 10 44 44.995 0.524 -1.429 -0.843
2019 51 10 45 49.018 0.569 -1.356 -0.873
2019 51 10 46 53.040 0.384 -1.415 -0.693
2019 51 10 47 56.976 0.510 -1.443 -0.712
2019 51 10 49 0.998 0.709 -1.368 -0.793
2019 51 10 50 5.021 0.827 -1.237 -0.914
2019 51 10 51 9.043 0.607 -1.301 -0.890
2019 51 10 52 12.979 0.497 -1.318 -0.850
2019 51 10 53 17.002 0.323 -1.354 -0.838
2019 51 10 54 21.024 0.542 -1.328 -0.868
2019 51 10 55 25.046 0.544 -1.336 -0.837
2019 51 10 56 28.982 0.543 -1.355 -0.874
2019 51 10 57 33.005 0.657 -1.372 -0.849
2019 51 10 58 37.027 0.731 -1.473 -0.857
2019 51 10 59 41.050 0.442 -1.509 -1.014
2019 51 11 0 44.986 0.587 -1.446 -0.878
2019 51 11 1 49.008 0.714 -1.418 -0.878
2019 51 11 2 53.030 0.787 -1.341 -0.856
2019 51 11 3 57.053 0.828 -1.380 -0.861
2019 51 11 5 0.989 0.737 -1.347 -1.022
2019 51 11 6 5.011 0.697 -1.427 -1.010
2019 51 11 7 9.034 0.661 -1.319 -1.026
2019 51 11 8 13.056 0.600 -1.334 -0.972
2019 51 11 9 16.992 0.621 -1.276 -0.964
2019 51 11 10 21.014 0.640 -1.279 -0.904
2019 51 11 11 25.037 0.768 -1.279 -0.875
2019 51 11 12 29.059 0.786 -1.336 -0.680
2019 51 11 13 32.995 0.754 -1.309 -0.696
2019 51 11 14 37.018 0.677 -1.396 -0.804
2019 51 11 15 41.040 0.645 -1.459 -0.878
2019 51 11 16 44.976 0.727 -1.546 -1.036
2019 51 11 17 48.998 0.724 -1.525 -1.064
2019 51 11 18 53.021 0.804 -1.479 -1.060
2019 51 11 19 57.043 0.614 -1.523 -1.126
2019 51 11 21 0.979 0.600 -1.588 -1.053
2019 51 11 22 5.002 0.710 -1.606 -1.082
2019 51 11 23 9.024 0.650 -1.606 -1.102
2019 51 11 24 13.046 0.764 -1.552 -1.109
2019 51 11 25 16.982 0.778 -1.451 -1.119
2019 51 11 26 21.005 0.906 -1.548 -1.108
2019 51 11 27 25.027 0.924 -1.461 -1.086
2019 51 11 28 29.050 0.876 -1.495 -1.041
2019 51 11 29 32.986 0.656 -1.486 -1.079
2019 51 11 30 37.008 0.780 -1.455 -1.088
2019 51 11 31 41.030 0.924 -1.439 -1.117
2019 51 11 32 45.053 0.839 -1.403 -1.229
2019 51 11 33 48.989 0.774 -1.383 -1.194
2019 51 11 34 53.011 0.835 -1.420 -1.145
2019 51 11 35 57.034 0.886 -1.487 -1.196
2019 51 11 37 1.056 1.077 -1.395 -0.993
2019 51 11 38 4.992 0.779 -1.284 -1.033
2019 51 11 39 9.014 0.710 -1.253 -1.006
2019 51 11 40 13.037 1.219 -1.104 -0.865
2019 51 11 41 16.973 1.399 -1.051 -0.767
2019 51 11 42 20.995 1.298 -1.124 -0.762
2019 51 11 43 25.018 1.432 -1.018 -0.776
2019 51 11 44 29.040 1.776 -0.842 -0.492
2019 51 11 45 32.976 1.831 -0.766 -0.307
2019 51 11 46 36.998 1.529 -0.933 -0.589
2019 51 11 47 41.021 1.530 -0.926 -0.513
2019 51 11 48 45.043 1.622 -0.865 -0.591
2019 51 11 49 48.979 1.704 -0.727 -0.629
2019 51 11 50 53.002 1.863 -0.635 -0.495
2019 51 11 51 57.024 1.840 -0.657 -0.463
2019 51 11 53 1.046 1.989 -0.569 -0.412
2019 51 11 54 4.982 2.054 -0.407 -0.265
2019 51 11 55 9.005 1.991 -0.425 -0.348
2019 51 11 56 13.027 1.935 -0.533 -0.459
2019 51 11 57 17.050 2.123 -0.449 -0.277
2019 51 11 58 20.986 1.989 -0.423 -0.117
2019 51 11 59 25.008 2.037 -0.343 -0.016
2019 51 12 0 29.030 2.052 -0.243 -0.010
2019 51 12 1 33.053 2.001 -0.259 0.012
2019 51 12 2 36.989 2.054 -0.148 -0.018
2019 51 12 3 41.011 2.043 -0.238 0.030
2019 51 12 4 45.034 2.021 -0.304 0.009
2019 51 12 5 49.056 1.781 -0.630 -0.166
2019 51 12 6 52.992 1.745 -0.629 -0.134
2019 51 12 7 57.014 1.986 -0.407 0.034
2019 51 12 9 1.037 1.678 -0.490 -0.245
2019 51 12 10 5.059 1.533 -0.579 -0.319
2019 51 12 11 8.995 1.588 -0.476 -0.258
2019 51 12 12 13.018 1.748 -0.491 -0.296
